X1	X2	sign
YHL019C	YPR029C	NA
YHL025W	YLR438W	NA
YHL027W	YJL056C	NA
YHL031C	YPL094C	NA
YHL033C	YML029W	NA
YHL039W	YMR111C	NA
YHL042W	YOR127W	NA
YHL046C	YOR355W	NA
YHR005C	YOR212W	NA
YHR009C	YOR359W	NA
YHR014W	YHR185C	NA
YHR016C	YLR243W	NA
YHR016C	YMR255W	NA
YHR022C	YOR032C	NA
YHR025W	YHR025W	NA
YHR025W	YML064C	NA
YHR025W	YNL189W	NA
YHR026W	YIR038C	NA
YHR026W	YJR091C	NA
YHR030C	YPL140C	NA
YHR035W	YPR119W	NA
YHR036W	YJL183W	NA
YHR057C	YJR091C	NA
YHR060W	YLR447C	NA
YHR060W	YPL019C	NA
YHR060W	YPR105C	NA
YHR066W	YPR143W	NA
YHR068W	YHR068W	NA
YHR068W	YJR047C	NA
YHR068W	YPL070W	NA
YHR072WA	YNL124W	NA
YHR072WA	YPL208W	NA
YHR074W	YHR074W	NA
YHR076W	YMR079W	NA
YHR084W	YPL049C	NA
YHR091C	YOL088C	NA
YHR096C	YIR038C	NA
YHR098C	YJR048W	NA
YHR098C	YPR181C	NA
YHR102W	YKL189W	NA
YHR102W	YOR353C	NA
YHR105W	YNL044W	NA
YHR107C	YJR076C	NA
YHR111W	YHR111W	NA
YHR111W	YIL008W	NA
YHR111W	YLR291C	NA
YHR111W	YML110C	NA
YHR111W	YPL070W	NA
YHR112C	YHR112C	NA
YHR112C	YLR291C	NA
YHR112C	YNL189W	NA
YHR113W	YHR113W	NA
YHR113W	YJL030W	NA
YHR113W	YKL103C	NA
YHR113W	YLR021W	NA
YHR113W	YLR291C	NA
YHR113W	YML064C	NA
YHR113W	YMR308C	NA
YHR113W	YNL153C	NA
YHR113W	YNL189W	NA
YHR113W	YNL222W	NA
YHR113W	YOL082W	NA
YHR113W	YPL129W	NA
YHR113W	YPL201C	NA
YHR114W	YIL132C	NA
YHR114W	YJL086C	NA
YHR114W	YJL180C	NA
YHR114W	YJL203W	NA
YHR114W	YLR112W	NA
YHR114W	YLR423C	NA
YHR114W	YNL092W	NA
YHR114W	YNL094W	NA
YHR114W	YOL018C	NA
YHR114W	YOR059C	NA
YHR115C	YLR215C	NA
YHR115C	YOR215C	NA
YHR121W	YPL049C	NA
YHR122W	YIL128W	NA
YHR123W	YIR038C	NA
YHR123W	YPL094C	NA
YHR128W	YNR012W	NA
YHR128W	YPR185W	NA
YHR129C	YHR129C	NA
YHR129C	YJR008W	NA
YHR129C	YMR294W	NA
YHR129C	YPL070W	NA
YHR129C	YPL174C	NA
YHR130C	YJR091C	NA
YHR134W	YMR095C	NA
YHR137W	YHR137W	NA
YHR140W	YIR038C	NA
YHR156C	YJR010W	NA
YHR158C	YJR122W	NA
YHR158C	YLR452C	NA
YHR158C	YMR181C	NA
YHR158C	YOR047C	NA
YHR160C	YIL160C	NA
YHR161C	YIL095W	NA
YHR161C	YIL122W	NA
YHR161C	YPL077C	NA
YHR166C	YLR451W	NA
YHR166C	YPL124W	NA
YHR167W	YJL011C	NA
YHR167W	YLR423C	NA
YHR167W	YML062C	NA
YHR167W	YNL041C	NA
YHR169W	YKL075C	NA
YHR171W	YLL042C	NA
YHR171W	YNR007C	NA
YHR184W	YHR184W	NA
YHR185C	YIL007C	NA
YHR185C	YMR016C	NA
YHR185C	YPL204W	NA
YHR187W	YMR312W	NA
YHR193C	YLR146C	NA
YHR193C	YPL037C	NA
YHR197W	YLR423C	NA
YHR211W	YIR038C	NA
YHR211W	YPL094C	NA
YHR216W	YNL189W	NA
YIL001W	YOL133W	NA
YIL007C	YOR117W	NA
YIL011W	YMR201C	NA
YIL018W	YPL004C	NA
YIL026C	YPR068C	NA
YIL033C	YIL033C	NA
YIL033C	YJL164C	NA
YIL033C	YKL166C	NA
YIL033C	YPL149W	NA
YIL033C	YPL203W	NA
YIL039W	YIR038C	NA
YIL045W	YOR178C	NA
YIL046W	YJR130C	NA
YIL046W	YML082W	NA
YIL050W	YLR190W	NA
YIL050W	YPL031C	NA
YIL053W	YPL201C	NA
YIL062C	YKL013C	NA
YIL065C	YJL112W	NA
YIL065C	YJR091C	NA
YIL065C	YLR321C	NA
YIL069C	YPL004C	NA
YIL074C	YIL074C	NA
YIL074C	YLR291C	NA
YIL074C	YNL311C	NA
YIL075C	YLR421C	NA
YIL079C	YLR423C	NA
YIL084C	YLR423C	NA
YIL085C	YJL019W	NA
YIL092W	YLR423C	NA
YIL095W	YLR206W	NA
YIL103W	YKL191W	NA
YIL104C	YNL124W	NA
YIL105C	YIL105C	NA
YIL105C	YKL130C	NA
YIL105C	YLR423C	NA
YIL105C	YMR068W	NA
YIL105C	YNL047C	NA
YIL105C	YPL059W	NA
YIL105WA	YPL049C	NA
YIL106W	YNL161W	NA
YIL109C	YKL068W	NA
YIL109C	YKL103C	NA
YIL109C	YLR245C	NA
YIL109C	YMR124W	NA
YIL109C	YOL130W	NA
YIL109C	YPR181C	NA
YIL119C	YNL107W	NA
YIL122W	YIL122W	NA
YIL122W	YJL030W	NA
YIL122W	YPL031C	NA
YIL124W	YIR038C	NA
YIL132C	YLR321C	NA
YIL132C	YLR322W	NA
YIL132C	YLR376C	NA
YIL144W	YLR423C	NA
YIL144W	YOL069W	NA
YIL144W	YOR174W	NA
YIL144W	YPL174C	NA
YIL144W	YPL260W	NA
YIL151C	YLR121C	NA
YIL152W	YJL112W	NA
YIL152W	YLR423C	NA
YIL153W	YLL001W	NA
YIL153W	YLR258W	NA
YIL153W	YLR423C	NA
YIL153W	YNL021W	NA
YIL153W	YNL229C	NA
YIL153W	YNL314W	NA
YIL163C	YPL161C	NA
YIR015W	YLR345W	NA
YIR016W	YNL161W	NA
YIR017C	YLR423C	NA
YIR025W	YJL058C	NA
YIR032C	YIR032C	NA
YIR033W	YJL117W	NA
YIR033W	YLR268W	NA
YIR033W	YML055W	NA
YIR033W	YNL111C	NA
YIR033W	YNL219C	NA
YIR033W	YNL263C	NA
YIR033W	YNR030W	NA
YIR033W	YOL126C	NA
YIR033W	YPL053C	NA
YIR033W	YPR159CA	NA
YIR033W	YPR174C	NA
YIR034C	YOR138C	NA
YIR035C	YIR035C	NA
YIR035C	YLR291C	NA
YIR036C	YIR036C	NA
YIR037W	YLR216C	NA
YIR037W	YLR345W	NA
YIR038C	YIR038C	NA
YIR038C	YJL097W	NA
YIR038C	YJL117W	NA
YIR038C	YJL183W	NA
YIR038C	YJR010CA	NA
YIR038C	YJR073C	NA
YIR038C	YJR075W	NA
YIR038C	YJR118C	NA
YIR038C	YKL008C	NA
YIR038C	YLL014W	NA
YIR038C	YLR268W	NA
YIR038C	YML038C	NA
YIR038C	YML055W	NA
YIR038C	YML125C	NA
YIR038C	YNL111C	NA
YIR038C	YNL217W	NA
YIR038C	YNL219C	NA
YIR038C	YNL263C	NA
YIR038C	YNR030W	NA
YIR038C	YOL003C	NA
YIR038C	YOL018C	NA
YIR038C	YOL126C	NA
YIR038C	YOR321W	NA
YIR038C	YPL053C	NA
YIR038C	YPR113W	NA
YIR038C	YPR159CA	NA
YJL001W	YLR386W	NA
YJL006C	YML112W	NA
YJL011C	YKL015W	NA
YJL013C	YNL236W	NA
YJL013C	YOR026W	NA
YJL019W	YJL019W	NA
YJL019W	YJR068W	NA
YJL019W	YMR001C	NA
YJL019W	YNL029C	NA
YJL019W	YOL012C	NA
YJL019W	YOR288C	NA
YJL019W	YPR113W	NA
YJL019W	YPR174C	NA
YJL025W	YLR423C	NA
YJL025W	YMR111C	NA
YJL025W	YOR284W	NA
YJL025W	YOR380W	NA
YJL030W	YNL218W	NA
YJL030W	YNL236W	NA
YJL030W	YOL116W	NA
YJL031C	YPR176C	NA
YJL036W	YLR423C	NA
YJL039C	YMR153W	NA
YJL041W	YJL061W	NA
YJL047C	YOL133W	NA
YJL048C	YKL130C	NA
YJL048C	YLR423C	NA
YJL057C	YMR129W	NA
YJL057C	YMR153W	NA
YJL058C	YJL058C	NA
YJL058C	YJL075C	NA
YJL058C	YJL112W	NA
YJL058C	YLR295C	NA
YJL058C	YLR423C	NA
YJL058C	YML098W	NA
YJL058C	YNL229C	NA
YJL061W	YLR423C	NA
YJL061W	YMR047C	NA
YJL064W	YNR029C	NA
YJL065C	YNR029C	NA
YJL068C	YJL068C	NA
YJL069C	YLR409C	NA
YJL070C	YML035C	NA
YJL083W	YPL004C	NA
YJL084C	YOR348C	NA
YJL090C	YLR072W	NA
YJL090C	YLR098C	NA
YJL090C	YLR386W	NA
YJL090C	YML099C	NA
YJL092W	YOR355W	NA
YJL097W	YML029W	NA
YJL097W	YPL094C	NA
YJL097W	YPR071W	NA
YJL100W	YPL100W	NA
YJL103C	YLR377C	NA
YJL103C	YOR379C	NA
YJL104W	YMR071C	NA
YJL104W	YOL082W	NA
YJL110C	YLR424W	NA
YJL110C	YNL021W	NA
YJL112W	YJR003C	NA
YJL112W	YJR046W	NA
YJL112W	YKL189W	NA
YJL112W	YLL001W	NA
YJL112W	YLR291C	NA
YJL121C	YJL121C	NA
YJL124C	YLR438CA	NA
YJL124C	YOR375C	NA
YJL125C	YNL062C	NA
YJL127WA	YMR070W	NA
YJL134W	YML029W	NA
YJL137C	YJL137C	NA
YJL137C	YLR258W	NA
YJL138C	YPL125W	NA
YJL141C	YOL133W	NA
YJL145W	YLR266C	NA
YJL151C	YML097C	NA
YJL151C	YMR079W	NA
YJL151C	YNL204C	NA
YJL155C	YLR345W	NA
YJL173C	YNL312W	NA
YJL183W	YPL094C	NA
YJL184W	YOR117W	NA
YJL184W	YPL174C	NA
YJL185C	YMR204C	NA
YJL185C	YOR127W	NA
YJL187C	YMR001C	NA
YJL187C	YPR082C	NA
YJL189W	YKR048C	NA
YJL189W	YMR139W	NA
YJL189W	YOR229W	NA
YJL199C	YJL199C	NA
YJL199C	YLR291C	NA
YJL199C	YML064C	NA
YJL199C	YNL189W	NA
YJL200C	YOL133W	NA
YJL218W	YJL218W	NA
YJL218W	YJR121W	NA
YJL218W	YLR291C	NA
YJL218W	YML064C	NA
YJL218W	YNL189W	NA
YJL218W	YPL070W	NA
YJR003C	YLR423C	NA
YJR003C	YPL049C	NA
YJR003C	YPR173C	NA
YJR009C	YML053C	NA
YJR010W	YJR010W	NA
YJR010W	YLR291C	NA
YJR010W	YNL189W	NA
YJR011C	YLR368W	NA
YJR011C	YNR069C	NA
YJR013W	YPL094C	NA
YJR021C	YLR386W	NA
YJR021C	YNL189W	NA
YJR022W	YLR438CA	NA
YJR023C	YLR404W	NA
YJR023C	YMR316CB	NA
YJR024C	YJR024C	NA
YJR034W	YNL236W	NA
YJR039W	YMR021C	NA
YJR039W	YOR111W	NA
YJR044C	YOL129W	NA
YJR046W	YMR111C	NA
YJR052W	YLR442C	NA
YJR053W	YMR055C	NA
YJR055W	YPL193W	NA
YJR056C	YJR056C	NA
YJR056C	YNL189W	NA
YJR057W	YJR057W	NA
YJR057W	YLR291C	NA
YJR068W	YNL290W	NA
YJR072C	YLR150W	NA
YJR072C	YLR243W	NA
YJR072C	YOR262W	NA
YJR074W	YLR293C	NA
YJR074W	YMR314W	NA
YJR074W	YOR185C	NA
YJR075W	YPL094C	NA
YJR076C	YLL019C	NA
YJR083C	YLR295C	NA
YJR086W	YOR212W	NA
YJR091C	YKL002W	NA
YJR091C	YKL076C	NA
YJR091C	YKL113C	NA
YJR091C	YKR037C	NA
YJR091C	YLR059C	NA
YJR091C	YLR156W	NA
YJR091C	YLR392C	NA
YJR091C	YLR420W	NA
YJR091C	YML015C	NA
YJR091C	YMR067C	NA
YJR091C	YNR048W	NA
YJR091C	YOR014W	NA
YJR091C	YOR265W	NA
YJR091C	YOR317W	NA
YJR091C	YPL159C	NA
YJR093C	YNL092W	NA
YJR093C	YPR107C	NA
YJR094C	YMR139W	NA
YJR097W	YNL092W	NA
YJR101W	YLR423C	NA
YJR102C	YLR417W	NA
YJR102C	YML101C	NA
YJR102C	YMR077C	NA
YJR102C	YPL002C	NA
YJR102C	YPL065W	NA
YJR103W	YJR103W	NA
YJR118C	YPL094C	NA
YJR125C	YOR111W	NA
YJR133W	YNL189W	NA
YJR134C	YMR047C	NA
YJR135C	YPR046W	NA
YJR136C	YKL033W	NA
YJR141W	YLR447C	NA
YJR159W	YNL189W	NA
YKL001C	YNL311C	NA
YKL002W	YLR423C	NA
YKL002W	YMR117C	NA
YKL002W	YOR047C	NA
YKL008C	YMR298W	NA
YKL012W	YNL236W	NA
YKL015W	YML051W	NA
YKL017C	YOL108C	NA
YKL019W	YKL159C	NA
YKL019W	YOL135C	NA
YKL019W	YOR380W	NA
YKL020C	YOR250C	NA
YKL023W	YKR092C	NA
YKL025C	YLR291C	NA
YKL028W	YKR062W	NA
YKL033W	YPR085C	NA
YKL035W	YKL035W	NA
YKL035W	YML064C	NA
YKL038W	YOR047C	NA
YKL044W	YLR288C	NA
YKL050C	YLR423C	NA
YKL052C	YKR083C	NA
YKL052C	YMR077C	NA
YKL058W	YOR194C	NA
YKL061W	YNL086W	NA
YKL061W	YNL122C	NA
YKL063C	YPL094C	NA
YKL067W	YKL067W	NA
YKL067W	YLR347C	NA
YKL067W	YML064C	NA
YKL067W	YNL189W	NA
YKL068W	YMR047C	NA
YKL069W	YKL069W	NA
YKL071W	YNR012W	NA
YKL071W	YPL157W	NA
YKL074C	YLR423C	NA
YKL075C	YNL091W	NA
YKL088W	YOR054C	NA
YKL090W	YPL128C	NA
YKL103C	YKL103C	NA
YKL103C	YLR291C	NA
YKL103C	YLR385C	NA
YKL103C	YML064C	NA
YKL103C	YMR218C	NA
YKL103C	YNL107W	NA
YKL103C	YNL189W	NA
YKL103C	YOL082W	NA
YKL103C	YOL145C	NA
YKL103C	YOR136W	NA
YKL103C	YPR049C	NA
YKL107W	YLR288C	NA
YKL117W	YLR157C	NA
YKL117W	YPL240C	NA
YKL130C	YKL130C	NA
YKL130C	YMR314W	NA
YKL130C	YNL023C	NA
YKL130C	YNL189W	NA
YKL130C	YPR020W	NA
YKL132C	YPR022C	NA
YKL135C	YML051W	NA
YKL135C	YOL108C	NA
YKL135C	YPL259C	NA
YKL135C	YPR029C	NA
YKL142W	YKL142W	NA
YKL142W	YKL157W	NA
YKL142W	YMR165C	NA
YKL142W	YMR210W	NA
YKL142W	YMR243C	NA
YKL142W	YNL063W	NA
YKL142W	YNL210W	NA
YKL142W	YOL059W	NA
YKL142W	YPL004C	NA
YKL143W	YMR047C	NA
YKL143W	YNL178W	NA
YKL151C	YPL070W	NA
YKL171W	YML051W	NA
YKL183W	YNL104C	NA
YKL186C	YPL138C	NA
YKL189W	YLR423C	NA
YKL189W	YOR353C	NA
YKL189W	YPL049C	NA
YKL192C	YOR124C	NA
YKL197C	YNL329C	NA
YKL204W	YNL154C	NA
YKL212W	YML029W	NA
YKL218C	YKL218C	NA
YKR014C	YMR258C	NA
YKR014C	YOR370C	NA
YKR022C	YLR424W	NA
YKR022C	YNL258C	NA
YKR026C	YKR026C	NA
YKR026C	YLR291C	NA
YKR026C	YLR432W	NA
YKR026C	YMR267W	NA
YKR026C	YMR269W	NA
YKR034W	YKR034W	NA
YKR034W	YLR132C	NA
YKR034W	YLR291C	NA
YKR034W	YLR424W	NA
YKR034W	YMR308C	NA
YKR034W	YNL021W	NA
YKR034W	YNL229C	NA
YKR034W	YOL054W	NA
YKR034W	YOL145C	NA
YKR037C	YLR423C	NA
YKR043C	YKR043C	NA
YKR048C	YKR048C	NA
YKR048C	YMR139W	NA
YKR048C	YNL078W	NA
YKR048C	YOL059W	NA
YKR048C	YOR032C	NA
YKR055W	YNL127W	NA
YKR059W	YPL125W	NA
YKR066C	YPL004C	NA
YKR068C	YLR328W	NA
YKR068C	YOR115C	NA
YKR071C	YPR048W	NA
YKR072C	YML016C	NA
YKR083C	YLR423C	NA
YKR084C	YNL001W	NA
YKR097W	YKR097W	NA
YKR099W	YLR058C	NA
YKR104W	YOL143C	NA
YLL001W	YLL001W	NA
YLL001W	YLR291C	NA
YLL010C	YOR043W	NA
YLL014W	YML029W	NA
YLL032C	YML119W	NA
YLL036C	YLR132C	NA
YLL036C	YPR152C	NA
YLL045C	YML029W	NA
YLL049W	YLR423C	NA
YLL049W	YMR294W	NA
YLL049W	YNR069C	NA
YLL057C	YLL057C	NA
YLL057C	YLR291C	NA
YLL060C	YLL060C	NA
YLL062C	YOL143C	NA
YLR011W	YLR011W	NA
YLR011W	YLR291C	NA
YLR014C	YLR014C	NA
YLR017W	YPR017C	NA
YLR019W	YOR043W	NA
YLR021W	YPL144W	NA
YLR025W	YLR025W	NA
YLR025W	YMR154C	NA
YLR025W	YOR275C	NA
YLR025W	YPR173C	NA
YLR026C	YNL044W	NA
YLR031W	YMR124W	NA
YLR049C	YPL161C	NA
YLR070C	YLR070C	NA
YLR072W	YLR173W	NA
YLR072W	YPR113W	NA
YLR082C	YLR082C	NA
YLR089C	YLR423C	NA
YLR089C	YPR049C	NA
YLR098C	YOL034W	NA
YLR098C	YPL149W	NA
YLR098C	YPR049C	NA
YLR102C	YMR092C	NA
YLR108C	YLR108C	NA
YLR119W	YMR032W	NA
YLR120WA	YPL208W	NA
YLR125W	YLR288C	NA
YLR125W	YMR030W	NA
YLR132C	YLR423C	NA
YLR132C	YNL286W	NA
YLR135W	YPL022W	NA
YLR146C	YPR069C	NA
YLR170C	YPR029C	NA
YLR175W	YNL124W	NA
YLR180W	YLR180W	NA
YLR181C	YPR173C	NA
YLR182W	YOL131W	NA
YLR200W	YML094W	NA
YLR200W	YMR052W	NA
YLR206W	YML051W	NA
YLR206W	YOL111C	NA
YLR208W	YMR017W	NA
YLR209C	YNL189W	NA
YLR211C	YLR446W	NA
YLR212C	YNL126W	NA
YLR215C	YLR386W	NA
YLR215C	YNL116W	NA
YLR219W	YPL004C	NA
YLR222C	YNR041C	NA
YLR223C	YLR455W	NA
YLR223C	YOR247W	NA
YLR227C	YOR284W	NA
YLR238W	YPR110C	NA
YLR243W	YOR258W	NA
YLR244C	YNR029C	NA
YLR245C	YLR245C	NA
YLR245C	YLR291C	NA
YLR245C	YNL189W	NA
YLR245C	YNL288W	NA
YLR245C	YOL111C	NA
YLR245C	YPL070W	NA
YLR254C	YOR269W	NA
YLR257W	YLR345W	NA
YLR258W	YLR258W	NA
YLR258W	YLR291C	NA
YLR258W	YPL031C	NA
YLR262C	YNL041C	NA
YLR262C	YOR370C	NA
YLR264W	YOL149W	NA
YLR268W	YPL094C	NA
YLR273C	YNR034W	NA
YLR275W	YPR182W	NA
YLR284C	YOR180C	NA
YLR288C	YMR159C	NA
YLR288C	YOR368W	NA
YLR291C	YLR291C	NA
YLR291C	YLR321C	NA
YLR291C	YLR377C	NA
YLR291C	YLR386W	NA
YLR291C	YLR423C	NA
YLR291C	YLR438CA	NA
YLR291C	YML042W	NA
YLR291C	YML099C	NA
YLR291C	YML106W	NA
YLR291C	YMR004W	NA
YLR291C	YMR032W	NA
YLR291C	YMR095C	NA
YLR291C	YNL025C	NA
YLR291C	YNL044W	NA
YLR291C	YNL229C	NA
YLR291C	YNL307C	NA
YLR291C	YNL314W	NA
YLR291C	YNL333W	NA
YLR291C	YNR012W	NA
YLR291C	YOL083W	NA
YLR291C	YOL130W	NA
YLR291C	YOL143C	NA
YLR291C	YOR042W	NA
YLR291C	YOR095C	NA
YLR291C	YOR111W	NA
YLR291C	YOR192CA	NA
YLR291C	YOR232W	NA
YLR291C	YOR284W	NA
YLR291C	YOR380W	NA
YLR291C	YPL049C	NA
YLR291C	YPL069C	NA
YLR291C	YPL070W	NA
YLR291C	YPL088W	NA
YLR291C	YPL124W	NA
YLR291C	YPR062W	NA
YLR291C	YPR105C	NA
YLR293C	YMR308C	NA
YLR293C	YOR160W	NA
YLR293C	YPL125W	NA
YLR294C	YOR348C	NA
YLR295C	YOL050C	NA
YLR303W	YNL189W	NA
YLR305C	YOR047C	NA
YLR305C	YOR355W	NA
YLR312C	YOL088C	NA
YLR315W	YPR105C	NA
YLR321C	YLR345W	NA
YLR321C	YNR046W	NA
YLR321C	YPL070W	NA
YLR324W	YLR324W	NA
YLR324W	YMR153W	NA
YLR324W	YPR028W	NA
YLR328W	YLR328W	NA
YLR328W	YLR438W	NA
YLR328W	YML064C	NA
YLR328W	YNL189W	NA
YLR330W	YOR299W	NA
YLR333C	YPL004C	NA
YLR345W	YLR345W	NA
YLR347C	YLR377C	NA
YLR347C	YPL124W	NA
YLR359W	YLR359W	NA
YLR376C	YMR168C	NA
YLR377C	YLR377C	NA
YLR377C	YML064C	NA
YLR377C	YNL189W	NA
YLR385C	YLR424W	NA
YLR385C	YOR174W	NA
YLR386W	YLR386W	NA
YLR386W	YML092C	NA
YLR386W	YNL041C	NA
YLR386W	YPL268W	NA
YLR389C	YNL229C	NA
YLR399C	YMR227C	NA
YLR403W	YOR025W	NA
YLR404W	YOR301W	NA
YLR405W	YPL108W	NA
YLR417W	YMR077C	NA
YLR417W	YPL002C	NA
YLR423C	YLR423C	NA
YLR423C	YLR424W	NA
YLR423C	YLR439W	NA
YLR423C	YML041C	NA
YLR423C	YML043C	NA
YLR423C	YML062C	NA
YLR423C	YML064C	NA
YLR423C	YMR059W	NA
YLR423C	YMR124W	NA
YLR423C	YMR213W	NA
YLR423C	YNL182C	NA
YLR423C	YNL288W	NA
YLR423C	YOL034W	NA
YLR423C	YOR117W	NA
YLR423C	YOR158W	NA
YLR423C	YOR226C	NA
YLR423C	YOR353C	NA
YLR423C	YPL077C	NA
YLR423C	YPL159C	NA
YLR423C	YPL173W	NA
YLR423C	YPL268W	NA
YLR424W	YMR316CB	NA
YLR424W	YOR158W	NA
YLR432W	YLR432W	NA
YLR432W	YML056C	NA
YLR433C	YNL047C	NA
YLR438CA	YLR438CA	NA
YLR438CA	YNL147W	NA
YLR438CA	YOR159C	NA
YLR440C	YNL258C	NA
YLR447C	YOR028C	NA
YLR447C	YOR047C	NA
YLR447C	YOR332W	NA
YLR453C	YNL216W	NA
YLR465C	YML035C	NA
YML007W	YMR047C	NA
YML008C	YML008C	NA
YML008C	YOR097C	NA
YML015C	YML098W	NA
YML015C	YMR077C	NA
YML028W	YML028W	NA
YML028W	YNL189W	NA
YML028W	YOR101W	NA
YML029W	YML029W	NA
YML029W	YNL219C	NA
YML029W	YOR288C	NA
YML029W	YPR113W	NA
YML031W	YMR153W	NA
YML035C	YML035C	NA
YML035C	YPL070W	NA
YML037C	YNL092W	NA
YML042W	YML042W	NA
YML042W	YNL189W	NA
YML042W	YPL070W	NA
YML043C	YNL199C	NA
YML051W	YMR004W	NA
YML051W	YMR223W	NA
YML051W	YNR010W	NA
YML051W	YOL067C	NA
YML051W	YOL148C	NA
YML051W	YOR197W	NA
YML051W	YOR355W	NA
YML051W	YOR359W	NA
YML051W	YOR370C	NA
YML051W	YPL047W	NA
YML055W	YPL094C	NA
YML057W	YNL047C	NA
YML064C	YNL044W	NA
YML064C	YOR020C	NA
YML064C	YOR284W	NA
YML064C	YPL049C	NA
YML064C	YPL111W	NA
YML071C	YNL041C	NA
YML075C	YOR102W	NA
YML077W	YOR115C	NA
YML079W	YML079W	NA
YML095C	YPL022W	NA
YML099C	YMR104C	NA
YML106W	YML106W	NA
YML110C	YMR071C	NA
YML110C	YNL263C	NA
YML121W	YML121W	NA
YML125C	YMR153W	NA
YMR001C	YOR192CA	NA
YMR001C	YPR174C	NA
YMR004W	YMR004W	NA
YMR021C	YMR021C	NA
YMR021C	YOR111W	NA
YMR025W	YNR052C	NA
YMR032W	YNL152W	NA
YMR039C	YMR316CB	NA
YMR047C	YNL078W	NA
YMR047C	YOL149W	NA
YMR047C	YOR112W	NA
YMR047C	YOR289W	NA
YMR048W	YNL273W	NA
YMR048W	YOR124C	NA
YMR068W	YNL047C	NA
YMR070W	YOL109W	NA
YMR071C	YNL315C	NA
YMR071C	YPL020C	NA
YMR077C	YPL002C	NA
YMR077C	YPL065W	NA
YMR079W	YPR113W	NA
YMR087W	YMR087W	NA
YMR095C	YMR096W	NA
YMR095C	YNL333W	NA
YMR095C	YNL334C	NA
YMR095C	YPL070W	NA
YMR096W	YMR096W	NA
YMR096W	YMR322C	NA
YMR096W	YNL333W	NA
YMR096W	YNL334C	NA
YMR102C	YNL218W	NA
YMR111C	YMR111C	NA
YMR117C	YOL034W	NA
YMR121C	YMR139W	NA
YMR125W	YPL178W	NA
YMR129W	YMR153W	NA
YMR133W	YPL114W	NA
YMR139W	YNL078W	NA
YMR139W	YOL059W	NA
YMR146C	YPL105C	NA
YMR153W	YMR153W	NA
YMR159C	YMR159C	NA
YMR159C	YPL149W	NA
YMR170C	YMR170C	NA
YMR180C	YNL154C	NA
YMR181C	YPR105C	NA
YMR193W	YPR086W	NA
YMR224C	YNL023C	NA
YMR226C	YNL189W	NA
YMR228W	YOR348C	NA
YMR233W	YOL006C	NA
YMR236W	YOR128C	NA
YMR239C	YNL189W	NA
YMR267W	YNL154C	NA
YMR280C	YOR047C	NA
YMR288W	YNL286W	NA
YMR289W	YOL083W	NA
YMR294W	YOL069W	NA
YMR294W	YPL174C	NA
YMR294W	YPR083W	NA
YMR298W	YPL094C	NA
YMR300C	YMR300C	NA
YMR308C	YOR185C	NA
YMR308C	YOR380W	NA
YMR308C	YPL088W	NA
YMR309C	YNL047C	NA
YMR309C	YNL244C	NA
YMR309C	YOR284W	NA
YMR314W	YNL199C	NA
YMR314W	YNL229C	NA
YMR314W	YOR380W	NA
YMR314W	YPR135W	NA
YMR316CB	YPR149W	NA
YMR317W	YOL108C	NA
YMR322C	YMR322C	NA
YMR322C	YNL333W	NA
YMR322C	YOR391C	NA
YMR322C	YPL280W	NA
YNL007C	YPR158W	NA
YNL021W	YNL021W	NA
YNL025C	YNL094W	NA
YNL025C	YPL031C	NA
YNL032W	YNL056W	NA
YNL032W	YNL093W	NA
YNL032W	YNL099C	NA
YNL037C	YOR136W	NA
YNL040W	YNL040W	NA
YNL041C	YNR011C	NA
YNL041C	YOR304CA	NA
YNL042W	YOR014W	NA
YNL044W	YNL044W	NA
YNL044W	YNL189W	NA
YNL044W	YNL263C	NA
YNL044W	YNL315C	NA
YNL044W	YPL070W	NA
YNL047C	YPL059W	NA
YNL049C	YPR181C	NA
YNL056W	YNL099C	NA
YNL078W	YOL070C	NA
YNL086W	YOL069W	NA
YNL086W	YOL130W	NA
YNL086W	YOR174W	NA
YNL086W	YPR185W	NA
YNL091W	YNL164C	NA
YNL091W	YNL288W	NA
YNL091W	YOR355W	NA
YNL091W	YPL229W	NA
YNL092W	YOR329C	NA
YNL093W	YOR370C	NA
YNL094W	YOR043W	NA
YNL098C	YPL088W	NA
YNL102W	YPR135W	NA
YNL104C	YNL104C	NA
YNL104C	YOR108W	NA
YNL111C	YNL111C	NA
YNL113W	YPR110C	NA
YNL118C	YOL149W	NA
YNL124W	YNL124W	NA
YNL135C	YPL049C	NA
YNL135C	YPR093C	NA
YNL135C	YPR119W	NA
YNL154C	YOR355W	NA
YNL159C	YNL159C	NA
YNL189W	YNL331C	NA
YNL189W	YOL058W	NA
YNL189W	YOL082W	NA
YNL189W	YOR020C	NA
YNL189W	YOR095C	NA
YNL189W	YOR155C	NA
YNL189W	YOR229W	NA
YNL189W	YOR284W	NA
YNL189W	YOR380W	NA
YNL189W	YPL049C	NA
YNL189W	YPL088W	NA
YNL189W	YPL111W	NA
YNL189W	YPL214C	NA
YNL189W	YPR062W	NA
YNL189W	YPR193C	NA
YNL199C	YPR048W	NA
YNL201C	YOR047C	NA
YNL201C	YOR355W	NA
YNL201C	YPR115W	NA
YNL218W	YNL218W	NA
YNL219C	YPL094C	NA
YNL225C	YOR129C	NA
YNL228W	YNL228W	NA
YNL229C	YNL229C	NA
YNL229C	YOL034W	NA
YNL229C	YPL070W	NA
YNL236W	YOR355W	NA
